First buy time,Last sell time,Account,Item,Status,Bought,Sold,Avg. buy price,Avg. sell price,Tax,Profit,Profit ea.
2025-08-01T22:41:46Z,2025-08-01T22:53:17Z,1000tomax,Super combat potion(3),FINISHED,87,87,12825,13294,23055,17748,204
2025-08-01T22:50:17Z,2025-08-01T22:52:29Z,1000tomax,Mole claw,FINISHED,43,43,6025,6750,5805,25370,590
2025-08-01T22:40:00Z,2025-08-01T22:47:11Z,1000tomax,Bandos chaps,FINISHED,1,1,176651,185912,3718,5543,5543
2025-08-01T21:45:04Z,2025-08-01T22:35:34Z,1000tomax,Dragon dagger(p++),FINISHED,14,14,26569,27649,7728,7392,528
2025-08-01T22:02:27Z,2025-08-01T22:33:15Z,1000tomax,Annakarl teleport,FINISHED,29,29,2747,2849,1624,1334,46
2025-08-01T22:18:24Z,2025-08-01T22:24:38Z,1000tomax,Rune arrow,FINISHED,4511,4511,156,162,13533,13533,3
2025-08-01T22:17:42Z,2025-08-01T22:22:44Z,1000tomax,Hueycoatl hide chaps,FINISHED,1,1,275159,284958,5699,4100,4100
2025-08-01T22:19:48Z,2025-08-01T22:21:48Z,1000tomax,Bloodbark helm,FINISHED,3,3,72688,76399,4581,6552,2184
2025-08-01T21:38:07Z,2025-08-01T22:17:02Z,1000tomax,Revenant cave teleport,FINISHED,588,588,505,535,5880,11760,20
2025-08-01T21:35:19Z,2025-08-01T22:16:15Z,1000tomax,Chaos rune,FINISHED,18000,18000,65,67,18000,21290,1
2025-08-01T21:58:12Z,2025-08-01T22:13:23Z,1000tomax,Elder chaos robe,FINISHED,2,2,221679,232033,9280,11428,5714
2025-08-01T21:36:16Z,2025-08-01T21:59:46Z,1000tomax,Chromium ingot,FINISHED,3,3,41077,45713,2742,11166,3722
2025-08-01T21:37:28Z,2025-08-01T21:56:13Z,1000tomax,Sarachnis cudgel,FINISHED,3,3,114100,116580,6993,447,149
2025-08-01T21:36:34Z,2025-08-01T21:50:39Z,1000tomax,Chasm teleport scroll,FINISHED,4,4,105304,108835,8704,5420,1355
2025-08-01T21:39:42Z,2025-08-01T21:47:58Z,1000tomax,Bloodbark boots,FINISHED,2,2,35840,39742,1588,6216,3108
2025-08-01T21:40:44Z,2025-08-01T21:47:30Z,1000tomax,Dharok's helm,FINISHED,2,2,304393,314315,12571,7274,3637
2025-08-01T21:35:13Z,2025-08-01T21:43:42Z,1000tomax,Coal,FINISHED,2894,2894,144,152,8682,14470,5
2025-08-01T21:36:34Z,2025-08-01T21:38:48Z,1000tomax,Mokhaiotl waystone,FINISHED,11,11,109945,114338,25146,23177,2107
2025-08-01T21:10:25Z,2025-08-01T21:37:43Z,1000tomax,Rune arrow,FINISHED,5656,5656,156,162,16968,16968,3
2025-08-01T21:19:52Z,2025-08-01T21:36:10Z,1000tomax,Dragon sword,FINISHED,4,4,101027,106323,8503,12683,3170
2025-08-01T21:22:02Z,2025-08-01T21:34:45Z,1000tomax,Atlatl dart,FINISHED,11000,11000,56,60,11000,33000,3
2025-08-01T21:10:37Z,2025-08-01T21:33:50Z,1000tomax,Revenant cave teleport,FINISHED,554,554,503,534,5540,11634,21
2025-08-01T21:16:46Z,2025-08-01T21:33:47Z,1000tomax,Raw shark,FINISHED,2843,2843,593,597,31273,-19901,-7
2025-08-01T20:15:33Z,2025-08-01T21:28:21Z,1000tomax,Molten glass,FINISHED,8578,8578,68,72,8578,29119,3
2025-08-01T21:12:19Z,2025-08-01T21:15:53Z,1000tomax,Cannonball,FINISHED,2427,2427,184,190,7281,7281,3
2025-08-01T20:40:29Z,2025-08-01T21:15:08Z,1000tomax,Wyrmling bones,FINISHED,3000,3000,149,168,9000,50139,16
2025-08-01T21:03:38Z,2025-08-01T21:14:36Z,1000tomax,Adamant bolts,FINISHED,11000,11000,92,96,11000,33000,3
2025-08-01T20:57:08Z,2025-08-01T21:13:29Z,1000tomax,Toktz-ket-xil,FINISHED,3,3,527634,542518,32550,12102,4034
2025-08-01T20:43:15Z,2025-08-01T21:03:11Z,1000tomax,Cannonball,FINISHED,8573,8573,184,190,25719,25719,3
2025-08-01T20:53:11Z,2025-08-01T21:01:05Z,1000tomax,Extended antifire(4),FINISHED,252,252,374,428,2016,11592,46
2025-08-01T20:41:30Z,2025-08-01T21:00:40Z,1000tomax,Dark bow,FINISHED,1,1,969195,999515,19990,10330,10330
2025-08-01T20:43:39Z,2025-08-01T20:59:26Z,1000tomax,Burning amulet(5),FINISHED,172,172,4847,5073,17372,21500,125
2025-08-01T20:39:38Z,2025-08-01T20:56:17Z,1000tomax,Nature rune,FINISHED,17925,17925,88,90,17925,17925,1
2025-08-01T18:04:13Z,2025-08-01T20:49:06Z,1000tomax,Chaos talisman,FINISHED,66,66,1656,1778,2324,5769,87
2025-08-01T20:07:56Z,2025-08-01T20:41:33Z,1000tomax,Lobster,FINISHED,3040,3040,144,149,0,15200,5
2025-08-01T19:38:04Z,2025-08-01T20:38:30Z,1000tomax,Occult necklace,FINISHED,3,3,450532,458143,27487,-4652,-1550
2025-08-01T19:12:14Z,2025-08-01T20:36:51Z,1000tomax,Tarromin potion (unf),FINISHED,1206,1206,501,518,12060,8442,7
2025-08-01T19:28:30Z,2025-08-01T20:16:00Z,1000tomax,Cooked moonlight antelope,FINISHED,193,193,2141,2217,8492,6176,32
2025-08-01T19:18:56Z,2025-08-01T20:15:04Z,1000tomax,Ranger gloves,FINISHED,1,1,628223,653583,13071,12289,12289
2025-08-01T20:00:02Z,2025-08-01T20:07:40Z,1000tomax,Astral rune,FINISHED,25000,25000,61,64,25000,50000,2
2025-08-01T19:20:53Z,2025-08-01T19:55:55Z,1000tomax,Dragon knife,FINISHED,186,186,8725,8949,33108,8556,46
2025-08-01T19:26:57Z,2025-08-01T19:33:42Z,1000tomax,Gold bar,FINISHED,10000,10000,124,129,20000,30000,3
2025-08-01T19:10:43Z,2025-08-01T19:31:35Z,1000tomax,Yanillian hops,FINISHED,163,163,868,901,2934,2445,15
2025-08-01T19:22:59Z,2025-08-01T19:25:57Z,1000tomax,Dark bow,FINISHED,1,1,967579,998564,19971,11014,11014
2025-08-01T18:03:17Z,2025-08-01T19:25:17Z,1000tomax,Falador teleport,FINISHED,2334,2334,625,611,0,-30762,-13
2025-08-01T19:11:05Z,2025-08-01T19:17:15Z,1000tomax,Leaf-bladed battleaxe,FINISHED,4,4,56873,59311,4744,5008,1252
2025-08-01T18:45:55Z,2025-08-01T19:16:57Z,1000tomax,Robin hood hat,FINISHED,1,1,1393196,1425765,28515,4054,4054
2025-08-01T18:47:26Z,2025-08-01T19:11:17Z,1000tomax,Pot,FINISHED,10,10,39,41,0,20,2
2025-08-01T18:44:28Z,2025-08-01T19:04:03Z,1000tomax,Runite bolts,FINISHED,10079,10079,149,155,30237,36470,3
2025-08-01T18:43:01Z,2025-08-01T19:01:54Z,1000tomax,Amethyst dart,FINISHED,4334,4334,370,384,30338,30338,7
2025-08-01T18:38:31Z,2025-08-01T18:51:54Z,1000tomax,Bloodbark helm,FINISHED,3,3,73115,76461,4587,5451,1817
2025-08-01T18:22:25Z,2025-08-01T18:48:40Z,1000tomax,Sulphur blades,FINISHED,5,5,32481,24799,2475,-40885,-8177
2025-08-01T17:54:50Z,2025-08-01T18:43:56Z,1000tomax,Law rune,FINISHED,14595,14595,107,110,29190,14595,1
2025-08-01T18:08:21Z,2025-08-01T18:38:53Z,1000tomax,Seers ring,FINISHED,1,1,1066671,1086875,21737,-1533,-1533
2025-08-01T16:58:46Z,2025-08-01T18:37:47Z,1000tomax,Binding necklace,FINISHED,703,703,730,744,9842,683,0
2025-08-01T18:09:41Z,2025-08-01T18:31:29Z,1000tomax,Mixed hide top,FINISHED,29,29,14131,14837,8584,11890,410
2025-08-01T18:09:13Z,2025-08-01T18:24:17Z,1000tomax,Dwarf cannon set,FINISHED,1,1,758828,784412,15688,9896,9896
2025-08-01T17:35:16Z,2025-08-01T18:10:57Z,1000tomax,Verac's armour set,FINISHED,1,1,590647,612992,12259,10086,10086
2025-08-01T18:00:59Z,2025-08-01T18:08:51Z,1000tomax,Mokhaiotl waystone,FINISHED,9,9,112148,116072,20889,14427,1603
2025-08-01T17:47:32Z,2025-08-01T17:59:53Z,1000tomax,Amulet of glory(6),FINISHED,120,120,13507,13757,33000,-3000,-25
2025-08-01T17:44:54Z,2025-08-01T17:52:26Z,1000tomax,Antifire potion(4),FINISHED,6,6,1104,1162,138,210,35
2025-08-01T16:57:21Z,2025-08-01T17:51:52Z,1000tomax,Lantadyme,FINISHED,29,29,1609,1633,928,-232,-8
2025-08-01T17:40:38Z,2025-08-01T17:47:30Z,1000tomax,Dragon sword,FINISHED,3,3,99240,104999,6297,10980,3660
2025-08-01T17:13:00Z,2025-08-01T17:46:56Z,1000tomax,Leaf-bladed battleaxe,FINISHED,4,4,56967,58891,4710,2986,746
2025-08-01T17:32:39Z,2025-08-01T17:43:51Z,1000tomax,Boots of brimstone,FINISHED,1,1,322124,337933,6758,9051,9051
2025-08-01T17:25:21Z,2025-08-01T17:40:53Z,1000tomax,Snapdragon seed,FINISHED,23,23,69843,71930,33074,14927,649
2025-08-01T17:13:33Z,2025-08-01T17:30:57Z,1000tomax,Blighted manta ray,FINISHED,4613,4613,345,355,32291,13839,3
2025-08-01T17:16:45Z,2025-08-01T17:20:17Z,1000tomax,Swampbark legs,FINISHED,1,1,71332,78661,1573,5756,5756
2025-08-01T17:05:55Z,2025-08-01T17:19:39Z,1000tomax,Chromium ingot,FINISHED,2,2,41312,46702,1868,8912,4456
2025-08-01T17:04:15Z,2025-08-01T17:11:22Z,1000tomax,Bloodbark boots,FINISHED,3,3,37378,39951,2397,5322,1774
2025-08-01T17:07:22Z,2025-08-01T17:08:18Z,1000tomax,Chaos rune,FINISHED,18000,18000,65,68,18000,36000,2
2025-08-01T16:37:56Z,2025-08-01T17:07:37Z,1000tomax,Rune arrow,FINISHED,10159,10159,155,161,30477,32834,3
2025-08-01T16:58:04Z,2025-08-01T17:04:55Z,1000tomax,Splitbark legs,FINISHED,3,3,23065,25107,1506,4620,1540
2025-08-01T16:57:34Z,2025-08-01T17:04:45Z,1000tomax,Chromium ingot,FINISHED,2,2,41663,47714,1908,10194,5097
2025-08-01T16:46:27Z,2025-08-01T17:01:16Z,1000tomax,Supercompost,FINISHED,1188,1188,10,19,0,10692,9
2025-08-01T17:00:18Z,2025-08-01T17:01:06Z,1000tomax,Blood essence,FINISHED,7,7,203623,211159,29561,23191,3313
2025-08-01T16:09:28Z,2025-08-01T16:58:20Z,1000tomax,Cosmic rune,FINISHED,17943,17943,71,73,17943,26648,1
2025-08-01T16:53:20Z,2025-08-01T16:58:16Z,1000tomax,Toktz-xil-ak,FINISHED,2,2,497782,513824,20552,11532,5766
2025-08-01T16:52:46Z,2025-08-01T16:57:45Z,1000tomax,Sanfew serum(4),FINISHED,82,82,19020,19485,31898,6232,76
2025-08-01T16:50:46Z,2025-08-01T16:56:37Z,1000tomax,Saradomin d'hide body,FINISHED,1,1,123477,130176,2603,4096,4096
2025-08-01T16:19:04Z,2025-08-01T16:41:50Z,1000tomax,Soaked page,FINISHED,128,128,2068,2148,5376,4864,38
2025-08-01T16:25:28Z,2025-08-01T16:38:07Z,1000tomax,Atlatl dart,FINISHED,11000,11000,57,61,11000,33000,3
2025-08-01T15:46:49Z,2025-08-01T16:33:56Z,1000tomax,Amulet of strength,FINISHED,125,125,1212,1255,3125,2250,18
2025-08-01T16:01:52Z,2025-08-01T16:33:56Z,1000tomax,Ardougne teleport,FINISHED,1524,1524,753,770,0,25908,17
2025-08-01T16:16:13Z,2025-08-01T16:28:34Z,1000tomax,Torstol potion (unf),FINISHED,3,3,3681,3792,225,108,36
2025-08-01T16:22:23Z,2025-08-01T16:25:06Z,1000tomax,Chasm teleport scroll,FINISHED,4,4,118393,123215,9856,9432,2358
2025-08-01T15:51:16Z,2025-08-01T16:22:12Z,1000tomax,Supercompost,FINISHED,812,812,9,25,0,12629,15
2025-08-01T16:08:30Z,2025-08-01T16:17:03Z,1000tomax,Blood essence,FINISHED,5,5,197923,205901,20590,19300,3860
2025-08-01T16:13:37Z,2025-08-01T16:14:43Z,1000tomax,Torture ornament kit,FINISHED,1,1,158897,177168,3543,14728,14728
2025-08-01T16:09:56Z,2025-08-01T16:14:43Z,1000tomax,Bloodbark helm,FINISHED,1,1,72195,75755,1515,2045,2045
2025-08-01T16:05:35Z,2025-08-01T16:10:59Z,1000tomax,Bloodbark gauntlets,FINISHED,2,2,31420,34654,1386,5082,2541
2025-08-01T16:09:27Z,2025-08-01T16:10:29Z,1000tomax,Cannonball,FINISHED,2849,2849,184,191,8547,11396,4
2025-08-01T15:58:38Z,2025-08-01T16:08:26Z,1000tomax,Bloodbark boots,FINISHED,1,1,37060,40704,814,2830,2830
2025-08-01T15:57:47Z,2025-08-01T16:06:24Z,1000tomax,Cannonball,FINISHED,8151,8151,183,191,24453,40755,5
2025-08-01T15:47:17Z,2025-08-01T15:58:53Z,1000tomax,Nature rune,FINISHED,18000,18000,84,86,18000,18000,1
2025-08-01T15:46:26Z,2025-08-01T15:56:18Z,1000tomax,Death rune,FINISHED,21464,21464,139,143,42928,42928,2
2025-08-01T15:51:45Z,2025-08-01T15:55:05Z,1000tomax,Mixed hide boots,FINISHED,4,4,14345,15309,1224,2632,658
2025-08-01T02:24:17Z,2025-08-01T04:53:20Z,1000tomax,Bloodbark helm,FINISHED,3,3,74732,74316,4457,-5705,-1901
2025-08-01T02:50:29Z,2025-08-01T04:53:14Z,1000tomax,Bloodbark boots,FINISHED,4,4,38444,37971,3036,-4926,-1231
2025-08-01T02:49:32Z,2025-08-01T04:53:07Z,1000tomax,Tyrannical ring,FINISHED,1,1,224988,225000,4500,-4488,-4488
2025-08-01T02:31:48Z,2025-08-01T04:52:54Z,1000tomax,Amethyst dart tip,FINISHED,3138,3138,423,430,25104,-3138,-1
2025-08-01T02:21:13Z,2025-08-01T04:52:38Z,1000tomax,Irit potion (unf),FINISHED,685,685,1961,1976,26715,-16440,-24
2025-08-01T02:31:20Z,2025-08-01T04:52:33Z,1000tomax,Saradomin d'hide boots,FINISHED,1,1,345011,342553,6851,-9309,-9309
2025-08-01T02:39:47Z,2025-08-01T04:52:01Z,1000tomax,Dragon arrow(p++),FINISHED,191,191,4142,4864,18527,119375,625
2025-08-01T02:16:15Z,2025-08-01T04:49:26Z,1000tomax,Lobster,FINISHED,6000,6000,146,149,0,18000,3
2025-08-01T02:18:46Z,2025-08-01T02:27:34Z,1000tomax,Adamant bolts,FINISHED,11000,11000,92,96,11000,33000,3
2025-08-01T02:10:04Z,2025-08-01T02:18:49Z,1000tomax,Runite bolts,FINISHED,3708,3708,144,149,7416,11124,3
2025-08-01T01:59:22Z,2025-08-01T02:17:51Z,1000tomax,Elder chaos hood,FINISHED,2,2,343324,358856,14354,16710,8355
2025-08-01T02:09:31Z,2025-08-01T02:13:08Z,1000tomax,Bandos d'hide boots,FINISHED,1,1,346357,379364,7587,25420,25420
2025-08-01T01:40:58Z,2025-08-01T02:12:01Z,1000tomax,Wizard boots,FINISHED,2,2,220687,234763,9390,18762,9381
2025-08-01T02:07:54Z,2025-08-01T02:11:53Z,1000tomax,Verac's armour set,FINISHED,1,1,602071,619872,12397,5404,5404
2025-08-01T02:08:21Z,2025-08-01T02:10:45Z,1000tomax,Blood rune,FINISHED,7176,7176,202,210,28704,28704,4
2025-08-01T01:34:27Z,2025-08-01T02:07:49Z,1000tomax,Broad bolts,FINISHED,1475,1475,47,49,0,2950,2
2025-08-01T01:21:36Z,2025-08-01T02:07:10Z,1000tomax,Raw karambwan,FINISHED,3,3,439,438,24,-27,-9
2025-08-01T01:20:48Z,2025-08-01T01:43:34Z,1000tomax,Irit potion (unf),FINISHED,312,312,1980,2060,12792,12168,39
2025-07-31T22:56:46Z,2025-08-01T01:40:59Z,1000tomax,Goading potion(4),FINISHED,18,18,48060,47777,17190,-22284,-1238
2025-08-01T01:26:25Z,2025-08-01T01:37:08Z,1000tomax,Saradomin sword,FINISHED,2,2,100677,106360,4254,7112,3556
2025-08-01T00:06:52Z,2025-08-01T01:30:28Z,1000tomax,Blood rune,FINISHED,4932,4932,203,209,19728,9864,2
2025-08-01T01:00:33Z,2025-08-01T01:24:47Z,1000tomax,Verac's plateskirt,FINISHED,2,2,203914,214148,8564,11904,5952
2025-08-01T01:21:33Z,2025-08-01T01:21:46Z,1000tomax,Chasm teleport scroll,FINISHED,4,4,114619,118662,9492,6680,1670
2025-08-01T00:56:41Z,2025-08-01T01:20:46Z,1000tomax,Vile ashes,FINISHED,3000,3000,38,46,0,22796,7
2025-08-01T00:56:53Z,2025-08-01T01:16:15Z,1000tomax,Chaos rune,FINISHED,16194,16194,66,70,16194,48582,3
2025-08-01T00:58:49Z,2025-08-01T01:03:18Z,1000tomax,Saradomin chaps,FINISHED,1,1,197539,209189,4183,7467,7467
2025-08-01T00:57:45Z,2025-08-01T01:01:57Z,1000tomax,Coal,FINISHED,4096,4096,140,146,8192,16384,4
2025-08-01T00:17:47Z,2025-08-01T00:56:18Z,1000tomax,Camelot teleport,FINISHED,521,521,381,389,0,4168,8
2025-08-01T00:46:12Z,2025-08-01T00:55:18Z,1000tomax,Verac's plateskirt,FINISHED,1,1,201912,213292,4265,7115,7115
2025-08-01T00:16:50Z,2025-08-01T00:46:19Z,1000tomax,Zombie helmet,FINISHED,1,1,185677,194578,3891,5010,5010
2025-08-01T00:28:38Z,2025-08-01T00:42:52Z,1000tomax,Zamorak d'hide boots,FINISHED,1,1,463347,481531,9630,8554,8554
2025-08-01T00:26:21Z,2025-08-01T00:34:37Z,1000tomax,Brine sabre,FINISHED,1,1,731041,753604,15072,7491,7491
2025-08-01T00:13:56Z,2025-08-01T00:16:13Z,1000tomax,Cannonball,FINISHED,4641,4641,186,194,13923,23205,5
2025-07-31T23:21:42Z,2025-08-01T00:14:08Z,1000tomax,Clockwork,FINISHED,975,975,1251,1303,25350,25638,26
2025-08-01T00:04:08Z,2025-08-01T00:12:05Z,1000tomax,Boots of brimstone,FINISHED,1,1,319243,334302,6686,8373,8373
2025-08-01T00:04:26Z,2025-08-01T00:10:31Z,1000tomax,Camelot teleport,FINISHED,22,22,379,389,0,220,10
2025-08-01T00:06:19Z,2025-08-01T00:07:53Z,1000tomax,Cannonball,FINISHED,6359,6359,187,194,19077,25436,4
2025-07-31T23:55:20Z,2025-08-01T00:05:32Z,1000tomax,Seers ring,FINISHED,1,1,997333,1021578,20431,3814,3814
2025-08-01T00:01:41Z,2025-08-01T00:04:14Z,1000tomax,Lava dragon bones,FINISHED,290,290,3861,3973,22910,9570,33
2025-07-31T23:46:14Z,2025-08-01T00:03:27Z,1000tomax,Big bones,FINISHED,3000,3000,174,189,9000,34790,11
2025-07-31T23:51:52Z,2025-07-31T23:59:03Z,1000tomax,Phoenix necklace,FINISHED,622,622,2204,2285,27990,22392,36
2025-07-31T23:24:55Z,2025-07-31T23:50:55Z,1000tomax,Iron dart,FINISHED,7000,7000,9,11,0,14000,2
2025-07-31T23:41:18Z,2025-07-31T23:49:14Z,1000tomax,Sea turtle,FINISHED,1,1,944,979,19,16,16
2025-07-31T23:10:05Z,2025-07-31T23:45:51Z,1000tomax,Uncut red topaz,FINISHED,24,24,2559,2835,1344,5280,220
2025-07-31T23:09:46Z,2025-07-31T23:45:47Z,1000tomax,Torstol potion (unf),FINISHED,320,320,3845,3900,24652,-6802,-21
2025-07-31T23:38:57Z,2025-07-31T23:43:37Z,1000tomax,Rune arrow,FINISHED,2456,2456,150,159,7368,14736,6
2025-07-31T23:28:31Z,2025-07-31T23:38:06Z,1000tomax,Aether catalyst,FINISHED,5911,5911,202,212,23644,35466,6
2025-07-31T23:01:23Z,2025-07-31T23:34:14Z,1000tomax,Ancient brew(4),FINISHED,35,35,3611,3761,2625,2634,75
2025-07-31T23:20:23Z,2025-07-31T23:31:39Z,1000tomax,Supercompost,FINISHED,2000,2000,13,26,0,26000,13
2025-07-31T23:12:03Z,2025-07-31T23:27:31Z,1000tomax,Atlatl dart,FINISHED,8407,8407,60,66,8407,42035,5
2025-07-31T23:20:13Z,2025-07-31T23:22:30Z,1000tomax,Nature rune,FINISHED,13504,13504,88,90,13504,13504,1
2025-07-31T23:10:36Z,2025-07-31T23:20:37Z,1000tomax,Rune arrow,FINISHED,5034,5034,149,157,15102,25170,5
2025-07-31T23:10:46Z,2025-07-31T23:19:36Z,1000tomax,Yew logs,FINISHED,6832,6832,188,194,20496,20496,3
2025-07-31T23:15:35Z,2025-07-31T23:18:37Z,1000tomax,Willow longbow (u),FINISHED,1467,1467,84,93,1467,11736,8
2025-07-31T23:08:57Z,2025-07-31T23:10:25Z,1000tomax,Mokhaiotl waystone,FINISHED,10,10,122095,127436,25480,27930,2793
2025-07-31T20:22:35Z,2025-07-31T23:09:31Z,1000tomax,Raw summer pie,FINISHED,351,351,1336,1366,9477,1382,3
2025-07-31T22:42:14Z,2025-07-31T23:09:06Z,1000tomax,Leaf-bladed battleaxe,FINISHED,3,3,56862,59477,3567,4279,1426
2025-07-31T23:04:12Z,2025-07-31T23:08:09Z,1000tomax,Coal,FINISHED,8904,8904,146,152,26712,26712,3
2025-07-31T22:42:36Z,2025-07-31T22:59:13Z,1000tomax,Holy blessing,FINISHED,1,1,6542,9302,186,2574,2574
2025-07-31T22:44:43Z,2025-07-31T22:58:01Z,1000tomax,Bandos boots,FINISHED,1,1,272714,293529,5870,14945,14945
2025-07-31T22:54:23Z,2025-07-31T22:56:02Z,1000tomax,Bandos d'hide boots,FINISHED,1,1,350675,372293,7445,14173,14173
2025-07-31T22:53:05Z,2025-07-31T22:55:31Z,1000tomax,Ring of the elements,FINISHED,1,1,401872,439204,8784,28548,28548
2025-07-31T22:38:38Z,2025-07-31T22:55:01Z,1000tomax,Raw karambwan,FINISHED,2699,2699,446,464,24291,25358,9
2025-07-31T22:46:06Z,2025-07-31T22:51:44Z,1000tomax,Occult necklace,FINISHED,2,2,438686,449698,17986,4038,2019
2025-07-31T22:06:24Z,2025-07-31T22:44:27Z,1000tomax,Blood essence,FINISHED,4,4,280281,283974,22716,-7944,-1986
2025-07-31T22:09:21Z,2025-07-31T22:43:52Z,1000tomax,Burnt page,FINISHED,385,385,2783,2863,21945,8855,23
2025-07-31T22:03:17Z,2025-07-31T22:43:14Z,1000tomax,Sea turtle,FINISHED,56,56,942,979,1064,1008,18
2025-07-31T22:39:34Z,2025-07-31T22:41:46Z,1000tomax,Rune arrow,FINISHED,3510,3510,154,162,10530,17550,5
2025-07-31T21:58:45Z,2025-07-31T22:39:49Z,1000tomax,Cooked moonlight antelope,FINISHED,5,5,2140,2219,220,175,35
2025-07-31T21:45:14Z,2025-07-31T22:38:38Z,1000tomax,Goading potion(4),FINISHED,7,7,48084,49260,6895,1337,191
2025-07-31T21:39:34Z,2025-07-31T22:04:05Z,1000tomax,Torag's platebody,FINISHED,2,2,206734,220134,8805,17996,8998
2025-07-31T21:48:21Z,2025-07-31T21:59:23Z,1000tomax,Gold bar,FINISHED,9626,9626,123,127,19252,19252,2
2025-07-31T21:49:00Z,2025-07-31T21:53:57Z,1000tomax,Bracelet of slaughter,FINISHED,49,49,4167,4349,4214,4704,96
2025-07-31T21:41:41Z,2025-07-31T21:50:14Z,1000tomax,Tuna potato,FINISHED,723,723,1741,1791,25305,10845,15
2025-07-31T21:43:28Z,2025-07-31T21:48:26Z,1000tomax,Blighted entangle sack,FINISHED,749,749,71,77,749,3745,5
2025-07-31T21:23:24Z,2025-07-31T21:42:48Z,1000tomax,Unpowered orb,FINISHED,4188,4188,67,69,4188,4188,1
2025-07-31T20:40:56Z,2025-07-31T21:41:54Z,1000tomax,Warrior ring,FINISHED,6,6,67311,69530,8342,4974,829
2025-07-31T21:31:07Z,2025-07-31T21:41:26Z,1000tomax,Kwuarm seed,FINISHED,48,48,1887,2085,1968,7536,157
2025-07-31T21:35:36Z,2025-07-31T21:38:38Z,1000tomax,Ruby dragon bolts (e),FINISHED,72,72,3145,3287,4680,5544,77
2025-07-31T20:34:55Z,2025-07-31T21:35:31Z,1000tomax,Dharok's helm,FINISHED,2,2,302549,311383,12454,5215,2607
2025-07-31T21:24:42Z,2025-07-31T21:31:31Z,1000tomax,Bones to peaches,FINISHED,148,148,1035,1074,3108,2664,18
2025-07-31T20:59:51Z,2025-07-31T21:28:53Z,1000tomax,Adamant bolts,FINISHED,11000,11000,93,98,11000,44000,4
2025-07-31T21:04:15Z,2025-07-31T21:19:07Z,1000tomax,Burnt page,FINISHED,51,51,2792,2881,2907,1632,32
2025-07-31T20:55:20Z,2025-07-31T21:10:02Z,1000tomax,Cosmic rune,FINISHED,17500,17500,71,74,17500,35000,2
2025-07-31T20:50:28Z,2025-07-31T21:02:47Z,1000tomax,Boots of brimstone,FINISHED,2,2,319507,333617,13344,14876,7438
2025-07-31T20:09:04Z,2025-07-31T20:59:17Z,1000tomax,Strange old lockpick (full),FINISHED,4,4,41345,42996,3436,3168,792
2025-07-31T20:37:39Z,2025-07-31T20:56:33Z,1000tomax,Chaos rune,FINISHED,17573,17573,68,70,17573,26823,1
2025-07-31T20:25:24Z,2025-07-31T20:52:43Z,1000tomax,Saradomin d'hide body,FINISHED,2,2,116436,123809,4952,9795,4897
2025-07-31T20:41:23Z,2025-07-31T20:49:12Z,1000tomax,Mithril dart tip,FINISHED,270,270,96,99,270,540,2
2025-07-31T20:30:19Z,2025-07-31T20:40:14Z,1000tomax,Vile ashes,FINISHED,3000,3000,45,49,0,12000,4
2025-07-31T20:26:00Z,2025-07-31T20:37:56Z,1000tomax,Cannonball,FINISHED,1361,1361,187,194,4083,5444,4
2025-07-31T20:28:20Z,2025-07-31T20:33:20Z,1000tomax,Magic longbow,FINISHED,987,987,1216,1252,24675,10857,11
2025-07-31T20:25:01Z,2025-07-31T20:33:17Z,1000tomax,Death rune,FINISHED,298,298,139,143,596,596,2
2025-07-31T20:04:58Z,2025-07-31T20:28:10Z,1000tomax,Bones to peaches,FINISHED,41,41,1034,1074,861,779,19
2025-07-31T20:12:30Z,2025-07-31T20:26:29Z,1000tomax,Xerician top,FINISHED,22,22,10063,10944,4796,14586,663
2025-07-31T20:13:34Z,2025-07-31T20:25:08Z,1000tomax,Ancient staff,FINISHED,9,9,59417,61432,11052,7083,787
2025-07-31T20:08:46Z,2025-07-31T20:23:19Z,1000tomax,Dragon sq shield,FINISHED,2,2,300360,309411,12376,5726,2863
2025-07-31T20:11:13Z,2025-07-31T20:19:42Z,1000tomax,Death rune,FINISHED,4863,4863,139,143,9726,9726,2
2025-07-31T19:31:33Z,2025-07-31T20:12:15Z,1000tomax,Rune dart,FINISHED,5749,5749,193,198,17247,11498,2
2025-07-31T20:06:34Z,2025-07-31T20:10:49Z,1000tomax,Lava battlestaff,FINISHED,8,8,9006,9968,1592,6104,763
2025-07-31T19:46:47Z,2025-07-31T20:08:39Z,1000tomax,Ardougne teleport,FINISHED,56,56,743,764,0,1176,21
2025-07-31T19:47:55Z,2025-07-31T20:06:53Z,1000tomax,Dragon knife,FINISHED,60,60,9253,9663,11580,13020,217
2025-07-31T20:04:48Z,2025-07-31T20:05:32Z,1000tomax,Cannonball,FINISHED,895,895,187,194,2685,3580,4
2025-07-31T19:55:11Z,2025-07-31T20:04:53Z,1000tomax,Torture ornament kit,FINISHED,1,1,155662,176510,3530,17318,17318
2025-07-31T19:20:48Z,2025-07-31T19:57:32Z,1000tomax,Guthix rest(4),FINISHED,3,3,2411,2473,147,39,13
2025-07-31T19:42:43Z,2025-07-31T19:50:26Z,1000tomax,Eclipse moon tassets,FINISHED,1,1,978716,1003455,20069,4670,4670
2025-07-31T19:38:03Z,2025-07-31T19:49:41Z,1000tomax,Bloodbark helm,FINISHED,4,4,72706,77062,6164,11260,2815
